time,note,subject,measure,value
2020-08-01,当月同比,工业生产者出厂价格指数,%,99.4
2020-08-01,当月同比,工业生产者购进价格指数,%,99.9
2020-08-01,当月同比,耐用消费品工业生产者出厂价格指数,%,98.5
2020-08-01,当月同比,一般日用品工业生产者出厂价格指数,%,98.6
2020-08-01,当月同比,衣着类工业生产者出厂价格指数,%,99.0
2020-08-01,(后)当月同比,城市维护建设税,%,4.524886877828127
2020-08-01,当月同比,食品类工业生产者出厂价格指数,%,102.7
2020-08-01,当月同比,加工工业工业生产者出厂价格指数,%,99.9
2020-08-01,(后)当月同比,金融机构本外币存款余额,%,-315.48517520216024
2020-08-01,(后)当月同比,规模以上大中型工业企业单位数,%,
2020-08-01,(后)当月同比,税收收入,%,0.544526375496468
2020-08-01,当月同比,非食品城市居民消费价格指数,%,99.8
2020-08-01,(后)当月同比,对外承包工程合同额,%,-100.0
2020-08-01,当月同比,生活资料工业生产者出厂价格指数,%,99.5
2020-08-01,当月同比,食品城市居民消费价格指数,%,112.8
2020-08-01,(后)当月同比,住宅商品房销售额,%,18.341643463057757
2020-08-01,(后)当月同比,增值税,%,14.025316455696245
2020-08-01,(后)当月同比,房地产施工面积,%,23.164852079041243
2020-08-01,(后)当月同比,金融机构人民币存款余额,%,-237.15140797170372
2020-08-01,(后)当月同比,实际利用外资额,%,19.696969696969767
2020-08-01,(后)当月同比,规模以上工业企业单位数,%,13.33333333333333
2020-08-01,(后)当月同比,个人所得税,%,10.48951048951039
2020-08-01,(后)当月同比,旅游外汇收入,%,-99.01639344262296
2020-08-01,(后)当月同比,社保和就业支出,%,51.62548764629433
2020-08-01,(后)当月同比,房地产新开工面积,%,11.650212885416234
2020-08-01,(后)当月同比,对外承包工程营业额,%,-13.461538461538447
2020-08-01,(后)当月同比,财产险保费收入,%,17.169923031379362
2020-08-01,(后)当月同比,实际利用外商直接投资额,%,-23.287671232876704
2020-08-01,(后)当月同比,人身险保费收入,%,-11.782086795937207
2020-08-01,(后)当月同比,人身险赔付支出,%,-1.9297036526533473
2020-08-01,(后)当月同比,财产险赔付支出,%,12.736318407960123
2020-08-01,(后)当月同比,电信业务总量,%,16.859716859716944
2020-08-01,(后)当月同比,住宅商品房销售面积,%,7.210427895720972
2020-08-01,(后)当月同比,文体与传媒支出,%,-11.083123425692643
2020-08-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,6300.0
2020-08-01,当月同比,城市居民消费价格指数,%,102.4
2020-08-01,(后)当月同比,金融机构人民币中长期贷款余额,%,41.38726138726072
2020-08-01,当月同比,采掘工业工业生产者出厂价格指数,%,97.7
2020-08-01,当月同比,有色金属材料及电线类购进价格指数,%,102.4
2020-08-01,当月同比,化工原料类购进价格指数,%,94.9
2020-08-01,(后)当月同比,一般公共服务支出,%,9.11062906724509
2020-08-01,当月同比,农副产品类购进价格指数,%,110.8
2020-08-01,当月同比,建筑材料及非金属类购进价格指数,%,100.4
2020-08-01,(后)当月同比,金融机构人民币短期贷款余额,%,-2.7774364016213693
2020-08-01,(后)当月同比,邮政业务总量,%,20.000000000000107
2020-08-01,当月同比,其它工业原材料及半成品类购进价格指数,%,100.6
2020-08-01,当月同比,木材及纸浆类购进价格指数,%,99.4
2020-08-01,(后)当月同比,保险赔付支出,%,4.071661237785018
2020-08-01,(后)当月同比,契税,%,5.287206266318645
2020-08-01,当月同比,纺织原料类购进价格指数,%,98.7
2020-08-01,(后)当月同比,金融机构人民币个人贷款及透支,%,15.641373080397948
2020-08-01,当月同比,燃料、动力类购进价格指数,%,95.9
2020-08-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,104.7
2020-08-01,(后)当月同比,商品住宅竣工面积,%,3.5814009955081216
2020-08-01,(后)当月同比,商业营业用房新开工面积,%,50.867052023121914
2020-08-01,(后)当月同比,商品房销售额,%,21.404369669354107
2020-08-01,(后)当月同比,商业营业用房竣工面积,%,-49.8800959232615
2020-08-01,(后)当月同比,医疗卫生支出,%,45.45454545454564
2020-08-01,(后)当月同比,非税收入,%,50.062111801242004
2020-08-01,(后)当月同比,金融机构本外币贷款余额,%,22.673190831833413
2020-08-01,(后)当月同比,公共财政预算收入,%,13.810869203922117
2020-08-01,(后)当月同比,商业营业用房销售面积,%,57.34714003944785
2020-08-01,(后)当月同比,国际旅游人数,%,-98.43058350100604
2020-08-01,(后)当月同比,商业营业用房施工面积,%,450.5813953488014
2020-08-01,(后)当月同比,办公楼销售额,%,-25.783972125435472
2020-08-01,(后)当月同比,商业营业用房销售额,%,65.54580896686137
2020-08-01,(后)当月同比,商品房销售面积,%,12.648632940207793
2020-08-01,(后)当月同比,办公楼新开工面积,%,23.545706371191088
2020-08-01,(后)当月同比,农林水事务支出,%,-17.560975609755992
2020-08-01,(后)当月同比,办公楼销售面积,%,-33.41121495327102
2020-08-01,(后)当月同比,商品住宅新开工面积,%,-5.1485379435000205
2020-08-01,(后)当月同比,办公楼竣工面积,%,-63.947368421052644
2020-08-01,(后)当月同比,商品住宅施工面积,%,3.73380313707643
2020-08-01,(后)当月同比,办公楼施工面积,%,-15.624999999999867
2020-09-01,(后)当月同比,邮政业务总量,%,21.449487554904657
2020-09-01,(后)当月同比,金融机构人民币存款余额,%,-71.43458562206702
2020-09-01,(后)当月同比,一般公共服务支出,%,-35.066548358473845
2020-09-01,(后)当月同比,商业营业用房施工面积,%,-76.79530201342291
2020-09-01,(后)当月同比,商品住宅施工面积,%,-20.58205022842039
2020-09-01,(后)当月同比,对外承包工程合同额,%,0.0
2020-09-01,(后)当月同比,金融机构人民币中长期贷款余额,%,60.01383490348431
2020-09-01,(后)当月同比,商业营业用房销售额,%,61.69515335986897
2020-09-01,(后)当月同比,商品住宅新开工面积,%,-10.001957877660672
2020-09-01,(后)当月同比,金融机构人民币个人贷款及透支,%,26.784794069845642
2020-09-01,(后)当月同比,商业营业用房销售面积,%,60.08198321296108
2020-09-01,(后)当月同比,实际利用外商直接投资额,%,-30.66666666666672
2020-09-01,(后)当月同比,保险保费收入,%,2.645356847616376
2020-09-01,(后)当月同比,农林水事务支出,%,104.68181818181819
2020-09-01,(后)当月同比,商业营业用房竣工面积,%,21.028037383177622
2020-09-01,(后)当月同比,实际利用外资额,%,2.597402597402465
2020-09-01,(后)当月同比,金融机构本外币贷款余额,%,46.40809091856604
2020-09-01,(后)当月同比,个人所得税,%,6.8027210884354705
2020-09-01,(后)当月同比,规模以上大中型工业企业单位数,%,0.0
2020-09-01,(后)当月同比,税收收入,%,8.588588588588554
2020-09-01,(后)当月同比,办公楼施工面积,%,5.179282868525736
2020-09-01,(后)当月同比,企业所得税,%,-35.51401869158827
2020-09-01,(后)当月同比,办公楼竣工面积,%,5133.333333333136
2020-09-01,(后)当月同比,房地产竣工面积,%,26.296164772727316
2020-09-01,(后)当月同比,办公楼销售面积,%,39.02681231380338
2020-09-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,194.11764705882354
2020-09-01,(后)当月同比,文体与传媒支出,%,60.927152317880775
2020-09-01,(后)当月同比,社保和就业支出,%,-5.777543489720626
2020-09-01,(后)当月同比,房地产施工面积,%,-31.337004369507326
2020-09-01,(后)当月同比,住宅商品房销售面积,%,3.8719011833808104
2020-09-01,(后)当月同比,规模以上工业企业单位数,%,-43.99999999999999
2020-09-01,(后)当月同比,办公楼销售额,%,0.549019607843193
2020-09-01,(后)当月同比,旅游外汇收入,%,-97.96747967479675
2020-09-01,(后)当月同比,电信业务总量,%,14.232605297621493
2020-09-01,(后)当月同比,房地产新开工面积,%,-25.449498339895126
2020-09-01,(后)当月同比,财产险保费收入,%,8.986301369863092
2020-09-01,(后)当月同比,人身险赔付支出,%,-20.878578479763043
2020-09-01,(后)当月同比,医疗卫生支出,%,-11.845510651005464
2020-09-01,(后)当月同比,人身险保费收入,%,0.5153690410454104
2020-09-01,(后)当月同比,对外承包工程营业额,%,12.727272727272698
2020-09-01,(后)当月同比,住宅商品房销售额,%,1.8683599951154095
2020-09-01,(后)当月同比,契税,%,18.790637191157234
2020-09-01,(后)当月同比,商业营业用房新开工面积,%,-76.40692640692637
2020-09-01,(后)当月同比,办公楼新开工面积,%,-33.06772908366548
2020-09-01,(后)当月同比,财产险赔付支出,%,35.41048466864489
2020-09-01,(后)当月同比,教育支出,%,-4.535660418013332
2020-09-01,当月同比,食品烟酒类城市居民消费价格指数,%,105.7
2020-09-01,(后)当月同比,公共财政预算收入,%,-10.078871530411027
2020-09-01,(后)当月同比,商品房销售额,%,9.069316832301965
2020-09-01,当月同比,城市居民消费价格指数,%,101.6
2020-09-01,当月同比,耐用消费品工业生产者出厂价格指数,%,98.5
2020-09-01,当月同比,食品城市居民消费价格指数,%,107.3
2020-09-01,当月同比,一般日用品工业生产者出厂价格指数,%,97.8
2020-09-01,(后)当月同比,商品房销售面积,%,15.568063733979965
2020-09-01,当月同比,非食品城市居民消费价格指数,%,100.2
2020-09-01,当月同比,黑色金属材料类购进价格指数,%,100.5
2020-09-01,(后)当月同比,金融机构本外币存款余额,%,-48.37870079167228
2020-09-01,当月同比,衣着类工业生产者出厂价格指数,%,98.8
2020-09-01,(后)当月同比,城市维护建设税,%,12.47974068071307
2020-09-01,(后)当月同比,国际旅游人数,%,-97.66756690400196
2020-09-01,当月同比,原材料工业工业生产者出厂价格指数,%,96.6
2020-09-01,当月同比,食品类工业生产者出厂价格指数,%,102.0
2020-09-01,当月同比,加工工业工业生产者出厂价格指数,%,100.0
2020-09-01,(后)当月同比,非税收入,%,-42.03703703703696
2020-09-01,(后)当月同比,增值税,%,1.9060052219320056
2020-09-01,(后)当月同比,公共财政预算支出,%,-9.554857248483373
2020-09-01,当月同比,燃料、动力类购进价格指数,%,97.1
2020-09-01,当月同比,服务项目城市居民消费价格指数,%,100.2
2020-09-01,当月同比,消费品城市居民消费价格指数,%,102.4
2020-09-01,当月同比,生产资料工业生产者出厂价格指数,%,99.5
2020-09-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,102.3
2020-09-01,当月同比,建筑材料及非金属类购进价格指数,%,99.8
2020-09-01,当月同比,医疗保健类城市居民消费价格指数,%,102.1
2020-09-01,当月同比,衣着类城市居民消费价格指数,%,99.6
2020-09-01,当月同比,其它工业原材料及半成品类购进价格指数,%,100.5
2020-09-01,当月同比,木材及纸浆类购进价格指数,%,99.9
2020-09-01,当月同比,纺织原料类购进价格指数,%,98.6
2020-09-01,(后)当月同比,保险赔付支出,%,-2.1402700032927435
2020-09-01,当月同比,农副产品类购进价格指数,%,109.7
2020-09-01,当月同比,采掘工业工业生产者出厂价格指数,%,98.1
2020-09-01,当月同比,生活资料工业生产者出厂价格指数,%,99.3
2020-09-01,当月同比,化工原料类购进价格指数,%,95.3
2020-09-01,(后)当月同比,城乡社区事务支出,%,-74.01902497027343
2020-09-01,(后)当月同比,商品住宅竣工面积,%,42.81050291747699
2020-09-01,(后)当月同比,金融机构人民币短期贷款余额,%,-20.208545846084114
2020-09-01,(后)当月同比,金融机构人民币贷款余额,%,12.42398799073725
2020-09-01,当月同比,工业生产者购进价格指数,%,100.1
2020-09-01,当月同比,工业生产者出厂价格指数,%,99.4
2020-09-01,当月同比,有色金属材料及电线类购进价格指数,%,103.3
2020-10-01,(后)当月同比,商业营业用房新开工面积,%,51.94395105585157
2020-10-01,(后)当月同比,人身险赔付支出,%,11.49851632047476
2020-10-01,(后)当月同比,人身险保费收入,%,-0.9898539965354503
2020-10-01,(后)当月同比,对外承包工程营业额,%,-32.876712328767134
2020-10-01,(后)当月同比,办公楼新开工面积,%,207.97002724795655
2020-10-01,(后)当月同比,财产险赔付支出,%,9.484536082474238
2020-10-01,(后)当月同比,医疗卫生支出,%,972.3577235772198
2020-10-01,(后)当月同比,非税收入,%,19.922969187675065
2020-10-01,(后)当月同比,城市维护建设税,%,10.785463071512336
2020-10-01,(后)当月同比,规模以上工业企业单位数,%,-11.764705882352944
2020-10-01,(后)当月同比,房地产新开工面积,%,-4.25696075142572
2020-10-01,(后)当月同比,企业所得税,%,-1.4038876889849061
2020-10-01,(后)当月同比,教育支出,%,39.067974772249435
2020-10-01,(后)当月同比,规模以上大中型工业企业单位数,%,-50.0
2020-10-01,(后)当月同比,税收收入,%,5.28189564608379
2020-10-01,(后)当月同比,金融机构本外币贷款余额,%,-31.970060523579424
2020-10-01,(后)当月同比,办公楼竣工面积,%,77.66393442622945
2020-10-01,(后)当月同比,房地产竣工面积,%,-16.566346240230022
2020-10-01,(后)当月同比,城乡社区事务支出,%,60.91127098321232
2020-10-01,(后)当月同比,办公楼销售面积,%,-9.618573797678142
2020-10-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,27.777777777777768
2020-10-01,(后)当月同比,文体与传媒支出,%,-17.078189300411495
2020-10-01,(后)当月同比,社保和就业支出,%,0.26840490797543914
2020-10-01,(后)当月同比,房地产施工面积,%,-6.37997769467975
2020-10-01,(后)当月同比,住宅商品房销售面积,%,16.367858300032356
2020-10-01,(后)当月同比,办公楼施工面积,%,149.01158827539055
2020-10-01,(后)当月同比,国际旅游人数,%,-98.33409750878802
2020-10-01,(后)当月同比,金融机构本外币存款余额,%,67.6548390039223
2020-10-01,(后)当月同比,办公楼销售额,%,-26.944444444444603
2020-10-01,(后)当月同比,旅游外汇收入,%,-98.0440097799511
2020-10-01,(后)当月同比,电信业务总量,%,18.97882616757944
2020-10-01,(后)当月同比,公共财政预算支出,%,31.11702127659568
2020-10-01,(后)当月同比,财产险保费收入,%,-7.620817843866112
2020-10-01,(后)当月同比,住宅商品房销售额,%,21.319750084638823
2020-10-01,(后)当月同比,商品住宅竣工面积,%,-18.289651563385835
2020-10-01,(后)当月同比,保险保费收入,%,-2.8824049513704653
2020-10-01,当月同比,非食品城市居民消费价格指数,%,100.3
2020-10-01,当月同比,消费品城市居民消费价格指数,%,100.5
2020-10-01,当月同比,服务项目城市居民消费价格指数,%,100.6
2020-10-01,(后)当月同比,金融机构人民币中长期贷款余额,%,38.58845096241985
2020-10-01,当月同比,食品烟酒类城市居民消费价格指数,%,101.8
2020-10-01,(后)当月同比,商业营业用房销售额,%,34.9402390438246
2020-10-01,(后)当月同比,农林水事务支出,%,-6.966618287372994
2020-10-01,当月同比,衣着类城市居民消费价格指数,%,99.6
2020-10-01,当月同比,黑色金属材料类购进价格指数,%,100.4
2020-10-01,(后)当月同比,个人所得税,%,17.901234567901337
2020-10-01,(后)当月同比,商品房销售面积,%,23.503683779674823
2020-10-01,当月同比,医疗保健类城市居民消费价格指数,%,103.1
2020-10-01,当月同比,生产资料工业生产者出厂价格指数,%,99.3
2020-10-01,(后)当月同比,实际利用外资额,%,-4.946524064170987
2020-10-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,100.9
2020-10-01,(后)当月同比,金融机构人民币短期贷款余额,%,65.99236641221407
2020-10-01,(后)当月同比,实际利用外商直接投资额,%,57.425742574257455
2020-10-01,(后)当月同比,商品住宅新开工面积,%,-19.330285431854744
2020-10-01,(后)当月同比,契税,%,9.017713365539493
2020-10-01,当月同比,其它工业原材料及半成品类购进价格指数,%,100.6
2020-10-01,当月同比,建筑材料及非金属类购进价格指数,%,99.9
2020-10-01,当月同比,农副产品类购进价格指数,%,105.5
2020-10-01,当月同比,化工原料类购进价格指数,%,95.8
2020-10-01,当月同比,有色金属材料及电线类购进价格指数,%,103.4
2020-10-01,(后)当月同比,商品住宅施工面积,%,-21.628313428488777
2020-10-01,(后)当月同比,金融机构人民币存款余额,%,-48.082482173828446
2020-10-01,当月同比,木材及纸浆类购进价格指数,%,100.0
2020-10-01,(后)当月同比,保险赔付支出,%,10.698878343399576
2020-10-01,当月同比,纺织原料类购进价格指数,%,99.0
2020-10-01,当月同比,采掘工业工业生产者出厂价格指数,%,98.1
2020-10-01,当月同比,燃料、动力类购进价格指数,%,97.0
2020-10-01,当月同比,城市居民消费价格指数,%,100.5
2020-10-01,当月同比,食品城市居民消费价格指数,%,101.6
2020-10-01,当月同比,原材料工业工业生产者出厂价格指数,%,97.3
2020-10-01,(后)当月同比,商业营业用房销售面积,%,73.43682621819738
2020-10-01,当月同比,衣着类工业生产者出厂价格指数,%,98.6
2020-10-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.1
2020-10-01,(后)当月同比,对外承包工程合同额,%,161.2500000000001
2020-10-01,(后)当月同比,一般公共服务支出,%,98.13084112149544
2020-10-01,当月同比,一般日用品工业生产者出厂价格指数,%,98.2
2020-10-01,(后)当月同比,金融机构人民币贷款余额,%,-25.965678627143173
2020-10-01,当月同比,工业生产者出厂价格指数,%,99.4
2020-10-01,当月同比,食品类工业生产者出厂价格指数,%,101.7
2020-10-01,(后)当月同比,邮政业务总量,%,24.98255408234482
2020-10-01,(后)当月同比,商业营业用房竣工面积,%,1.6382699868940254
2020-10-01,当月同比,工业生产者购进价格指数,%,100.1
2020-10-01,(后)当月同比,商业营业用房施工面积,%,46.98133918770648
2020-10-01,当月同比,生活资料工业生产者出厂价格指数,%,99.5
2020-10-01,当月同比,加工工业工业生产者出厂价格指数,%,99.7
2020-10-01,(后)当月同比,公共财政预算收入,%,7.384061233678518
2020-10-01,(后)当月同比,金融机构人民币个人贷款及透支,%,18.745209679185272
2020-10-01,(后)当月同比,增值税,%,6.421404682274368
2020-10-01,(后)当月同比,商品房销售额,%,23.967691420094027
2020-11-01,当月同比,有色金属材料及电线类购进价格指数,%,104.2
2020-11-01,当月同比,木材及纸浆类购进价格指数,%,100.3
2020-11-01,当月同比,城市居民消费价格指数,%,99.4
2020-11-01,(后)当月同比,旅游外汇收入,%,-96.29629629629629
2020-11-01,当月同比,一般日用品工业生产者出厂价格指数,%,98.6
2020-11-01,当月同比,建筑材料及非金属类购进价格指数,%,100.9
2020-11-01,当月同比,其它工业原材料及半成品类购进价格指数,%,100.4
2020-11-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.2
2020-11-01,当月同比,工业生产者购进价格指数,%,100.2
2020-11-01,(后)当月同比,税收收入,%,12.228429546865494
2020-11-01,(后)当月同比,教育支出,%,35.30585106382993
2020-11-01,(后)当月同比,个人所得税,%,25.69444444444442
2020-11-01,当月同比,纺织原料类购进价格指数,%,98.5
2020-11-01,当月同比,生产资料工业生产者出厂价格指数,%,99.4
2020-11-01,(后)当月同比,一般公共服务支出,%,-1.36746143057489
2020-11-01,当月同比,衣着类工业生产者出厂价格指数,%,98.7
2020-11-01,当月同比,食品城市居民消费价格指数,%,97.2
2020-11-01,当月同比,生活资料工业生产者出厂价格指数,%,99.7
2020-11-01,当月同比,医疗保健类城市居民消费价格指数,%,101.4
2020-11-01,(后)当月同比,人身险赔付支出,%,-6.364251861882176
2020-11-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,101.0
2020-11-01,当月同比,衣着类城市居民消费价格指数,%,100.3
2020-11-01,当月同比,食品烟酒类城市居民消费价格指数,%,98.7
2020-11-01,当月同比,服务项目城市居民消费价格指数,%,99.9
2020-11-01,当月同比,消费品城市居民消费价格指数,%,99.1
2020-11-01,当月同比,黑色金属材料类购进价格指数,%,101.9
2020-11-01,当月同比,工业生产者出厂价格指数,%,99.5
2020-11-01,当月同比,采掘工业工业生产者出厂价格指数,%,98.0
2020-11-01,(后)当月同比,社保和就业支出,%,33.37187789084195
2020-11-01,当月同比,原材料工业工业生产者出厂价格指数,%,98.2
2020-11-01,(后)当月同比,文体与传媒支出,%,45.202558635394354
2020-11-01,当月同比,化工原料类购进价格指数,%,97.0
2020-11-01,当月同比,加工工业工业生产者出厂价格指数,%,99.7
2020-11-01,当月同比,非食品城市居民消费价格指数,%,100.0
2020-11-01,(后)当月同比,电信业务总量,%,24.988596309351042
2020-11-01,当月同比,燃料、动力类购进价格指数,%,96.5
2020-11-01,(后)当月同比,人身险保费收入,%,-3.053910875662258
2020-11-01,当月同比,食品类工业生产者出厂价格指数,%,101.6
2020-11-01,当月同比,农副产品类购进价格指数,%,104.4
2020-11-01,(后)当月同比,办公楼施工面积,%,-93.85449615906005
2020-11-01,(后)当月同比,金融机构人民币贷款余额,%,-37.58915376212817
2020-11-01,(后)当月同比,住宅商品房销售额,%,35.59250684066515
2020-11-01,(后)当月同比,公共财政预算收入,%,18.737957610789913
2020-11-01,(后)当月同比,商品房销售面积,%,32.19564422624956
2020-11-01,(后)当月同比,商品住宅竣工面积,%,-7.315651413582014
2020-11-01,(后)当月同比,财产险赔付支出,%,17.543859649122794
2020-11-01,(后)当月同比,对外承包工程营业额,%,-49.99999999999996
2020-11-01,(后)当月同比,商品住宅施工面积,%,-7.248869531445312
2020-11-01,(后)当月同比,商品房销售额,%,36.2778213402497
2020-11-01,(后)当月同比,商品住宅新开工面积,%,-8.123918596028645
2020-11-01,(后)当月同比,农林水事务支出,%,3.679599499374153
2020-11-01,(后)当月同比,商业营业用房销售面积,%,28.213802435724066
2020-11-01,(后)当月同比,房地产新开工面积,%,-9.233353092274166
2020-11-01,(后)当月同比,商业营业用房竣工面积,%,-21.777516185991853
2020-11-01,(后)当月同比,商业营业用房施工面积,%,221.26482213438402
2020-11-01,(后)当月同比,商业营业用房新开工面积,%,-23.36769759450178
2020-11-01,(后)当月同比,办公楼新开工面积,%,-82.6309067688378
2020-11-01,(后)当月同比,商业营业用房销售额,%,4.468931741658944
2020-11-01,(后)当月同比,医疗卫生支出,%,111.15214180206875
2020-11-01,(后)当月同比,企业所得税,%,-14.655172413793116
2020-11-01,(后)当月同比,非税收入,%,41.41269272140538
2020-11-01,(后)当月同比,契税,%,5.555555555555558
2020-11-01,(后)当月同比,实际利用外商直接投资额,%,102.12765957446841
2020-11-01,(后)当月同比,保险赔付支出,%,3.4372501998400695
2020-11-01,(后)当月同比,金融机构人民币短期贷款余额,%,-86.1862221955753
2020-11-01,(后)当月同比,金融机构人民币中长期贷款余额,%,28.192602930914056
2020-11-01,(后)当月同比,保险保费收入,%,-4.482894219425814
2020-11-01,(后)当月同比,增值税,%,12.208504801097186
2020-11-01,(后)当月同比,对外承包工程合同额,%,-89.65517241379301
2020-11-01,(后)当月同比,城市维护建设税,%,6.491499227202491
2020-11-01,(后)当月同比,实际利用外资额,%,-8.609271523178785
2020-11-01,(后)当月同比,金融机构本外币存款余额,%,7.8512396694194075
2020-11-01,(后)当月同比,城乡社区事务支出,%,92.84409257003648
2020-11-01,(后)当月同比,公共财政预算支出,%,25.330562901397833
2020-11-01,(后)当月同比,金融机构本外币贷款余额,%,-48.14182501979545
2020-11-01,(后)当月同比,邮政业务总量,%,30.027932960893942
2020-11-01,(后)当月同比,国际旅游人数,%,-96.52777777777779
2020-11-01,(后)当月同比,金融机构人民币个人贷款及透支,%,1.699816617294947
2020-11-01,(后)当月同比,住宅商品房销售面积,%,22.671553140402125
2020-11-01,(后)当月同比,财产险保费收入,%,-6.925945657964894
2020-11-01,(后)当月同比,金融机构人民币存款余额,%,-5.03589390878223
2020-11-01,(后)当月同比,办公楼销售额,%,71.78423236514548
2020-11-01,(后)当月同比,房地产竣工面积,%,-5.15703862548702
2020-11-01,(后)当月同比,规模以上大中型工业企业单位数,%,-100.0
2020-11-01,(后)当月同比,规模以上工业企业亏损企业单位数,%,-9.230769230769232
2020-11-01,(后)当月同比,房地产施工面积,%,0.12929596262984955
2020-11-01,(后)当月同比,规模以上工业企业单位数,%,50.0
2020-11-01,(后)当月同比,办公楼竣工面积,%,-56.44257703081229
2020-11-01,(后)当月同比,办公楼销售面积,%,52.8169014084503
2020-12-01,当月同比,医疗保健类城市居民消费价格指数,%,101.4
2020-12-01,(后)当月同比,契税,%,18.742368742368697
2020-12-01,当月同比,城市居民消费价格指数,%,99.5
2020-12-01,(后)当月同比,国际旅游人数,%,-95.92827792304817
2020-12-01,(后)当月同比,金融机构本外币贷款余额,%,66.50845746024304
2020-12-01,当月同比,生活资料工业生产者出厂价格指数,%,99.7
2020-12-01,当月同比,食品城市居民消费价格指数,%,98.6
2020-12-01,(后)当月同比,公共财政预算支出,%,21.670626003210238
2020-12-01,当月同比,非食品城市居民消费价格指数,%,99.8
2020-12-01,当月同比,消费品城市居民消费价格指数,%,99.5
2020-12-01,(后)当月同比,城乡社区事务支出,%,-23.279229233573506
2020-12-01,(后)当月同比,金融机构本外币存款余额,%,-24.97314555111374
2020-12-01,当月同比,服务项目城市居民消费价格指数,%,99.6
2020-12-01,当月同比,食品烟酒类城市居民消费价格指数,%,99.5
2020-12-01,当月同比,加工工业工业生产者出厂价格指数,%,100.0
2020-12-01,(后)当月同比,城市维护建设税,%,16.419919246298754
2020-12-01,当月同比,原材料工业工业生产者出厂价格指数,%,99.7
2020-12-01,当月同比,生产资料工业生产者出厂价格指数,%,99.9
2020-12-01,(后)当月同比,金融机构人民币贷款余额,%,173.24060865430496
2020-12-01,当月同比,食品类工业生产者出厂价格指数,%,101.8
2020-12-01,(后)当月同比,保险赔付支出,%,1.1301494713817029
2020-12-01,(后)当月同比,金融机构人民币短期贷款余额,%,-1340.3669724771123
2020-12-01,当月同比,教育文化和娱乐类城市居民消费价格指数,%,100.2
2020-12-01,当月同比,黑色金属材料类购进价格指数,%,103.9
2020-12-01,(后)当月同比,增值税,%,-18.059204764407166
2020-12-01,当月同比,衣着类城市居民消费价格指数,%,100.3
2020-12-01,(后)当月同比,非税收入,%,37.19467061435968
2020-12-01,(后)当月同比,办公楼销售额,%,26.18892508143318
2020-12-01,当月同比,采掘工业工业生产者出厂价格指数,%,100.0
2020-12-01,(后)当月同比,办公楼新开工面积,%,-7.9623287671233385
2020-12-01,当月同比,工业生产者出厂价格指数,%,99.9
2020-12-01,(后)当月同比,医疗卫生支出,%,39.56406869220599
2020-12-01,当月同比,工业生产者购进价格指数,%,100.9
2020-12-01,(后)当月同比,办公楼销售面积,%,14.54102355808291
2020-12-01,(后)当月同比,商业营业用房新开工面积,%,-36.3218390804598
2020-12-01,(后)当月同比,商业营业用房施工面积,%,-112.55135579293363
2020-12-01,当月同比,耐用消费品工业生产者出厂价格指数,%,99.3
2020-12-01,(后)当月同比,办公楼竣工面积,%,-57.40442655935614
2020-12-01,(后)当月同比,商业营业用房竣工面积,%,-72.88672626456942
2020-12-01,(后)当月同比,金融机构人民币存款余额,%,-29.121304733602404
2020-12-01,(后)当月同比,商业营业用房销售面积,%,-7.311827956989269
2020-12-01,(后)当月同比,农林水事务支出,%,8.360563380281704
2020-12-01,当月同比,燃料、动力类购进价格指数,%,97.2
2020-12-01,(后)当月同比,商业营业用房销售额,%,-20.38296349319969
2020-12-01,(后)当月同比,商品住宅新开工面积,%,5.65021410863189
2020-12-01,(后)当月同比,办公楼施工面积,%,23.75886524822757
2020-12-01,(后)当月同比,商品住宅施工面积,%,15.347996384453943
2020-12-01,当月同比,纺织原料类购进价格指数,%,98.6
2020-12-01,当月同比,木材及纸浆类购进价格指数,%,100.5
2020-12-01,当月同比,其它工业原材料及半成品类购进价格指数,%,100.4
2020-12-01,(后)当月同比,商品住宅竣工面积,%,-48.618534018181656
2020-12-01,(后)当月同比,公共财政预算收入,%,17.120499127584242
2020-12-01,当月同比,建筑材料及非金属类购进价格指数,%,101.3
2020-12-01,(后)当月同比,商品房销售面积,%,8.34930194360799
2020-12-01,当月同比,农副产品类购进价格指数,%,105.9
2020-12-01,当月同比,化工原料类购进价格指数,%,98.6
2020-12-01,当月同比,有色金属材料及电线类购进价格指数,%,106.6
2020-12-01,当月同比,一般日用品工业生产者出厂价格指数,%,98.4
2020-12-01,(后)当月同比,商品房销售额,%,14.512650830493667
2020-12-01,(后)当月同比,企业所得税,%,181.90476190476454
2020-12-01,当月同比,衣着类工业生产者出厂价格指数,%,97.8
2020-12-01,(后)当月同比,实际利用外资额,%,0.25536261491316825
2020-12-01,(后)当月同比,人身险赔付支出,%,-0.3963011889037693
2020-12-01,(后)当月同比,规模以上工业企业单位数,%,-100.0
