"","id","id2","comm_time"
"874",6804609666,40089313,3.08
"875",6818481353,68964594,2.23
"876",1446126841,65087,0.92
"877",6839891742,82506556,0.4
"878",6845458620,45549483,18.2
"879",1445795869,57790319,1.42
"880",1445853928,62171589,9.35
"881",1445890508,29765305,1.13
"882",6864991255,57196468,0.63
"883",1446677473,98807050,114.22
"884",6884848827,40298143,11.45
"885",6852046906,36053314,3.97
"886",1445559041,65221255,1.52
"887",1446068249,63590716,2.87
"888",6869622167,15185153,1.92
"889",6855577547,94487837,5.07
"890",1445515978,4325778,0.9
"891",1445540175,61022708,19.25
"892",6803452678,497640057869667,3.23
"893",1445509192,95777,2.68
"894",6884330465,78221975,5.22
"895",6854919908,37923786,5.5
"896",6879660103,62181805,17.43
"897",6847793290,33511774,12.47
"898",1445530461,56441527,1.15
"899",6872398193,57399504,2.38
"900",6881305427,97359854,17.65
"901",6838443571,45687517,13.37
"902",1445991138,58297262,80.03
"903",1445488284,44897975,0.3
"904",6875841232,93791711,65.12
"905",6812468789,93994320,92.25
"906",1446090369,37953526,6.57
"907",1446731617,82031942,0.27
"908",6832032127,6423166,33.58
"909",1445541093,83454451,1.18
"910",1445531467,63515361,15.48
"911",1446576488,57196051,2.03
"912",1445541158,45116542,3.82
"913",1445553242,96856343,4.7
"914",1446287036,65242411,84.68
"915",1445556592,52236482,12.85
"916",6867368379,78183143,4.33
"917",6853102950,54387866,9.78
"918",6802856960,88895735,11.52
"919",6867374543,71795914,6.88
"920",1449767318,153704727,31.88
"921",6852410984,80617788,14.78
"922",1445559089,99686171,14.03
"923",6886733290,93809193,10.18
"924",1446034218,46161362,10.12
"925",1446226877,92164873,8.45
"926",6837786686,45667988,26.03
"927",1445553573,46171370,7.55
"928",1445515974,44379816,34.47
"929",1445553776,80626526,231.8
"930",6891588506,55802867,34.77
"931",6804634826,77170399,0.53
"932",6830051214,49574913,1.75
"933",6860615180,81984181,3.52
"934",6889084678,554988028,1.55
"935",6878723979,62013524,4.12
"936",6880755828,40087262,5.45
"937",6868389637,44601304,0.42
"938",6876575518,70632762,8.28
"939",6858053300,82014821,0.68
"940",6868834254,79324769,10.48
"941",6823811821,49954420,1
"942",6876752303,54166382,1.02
"943",6861609891,58548942,1.58
"944",1445557703,79248315,6.13
"945",6886906861,31500171,11.28
"946",6870833431,54276342,0.6
"947",1445622680,63675434,1
"948",6860195808,96843277,9.95
"949",1445920262,45681459,1.02
"950",6884706153,73069463,12.18
"951",6887142943,81823054,5.1
"952",6886665373,44000921,0.75
"953",6877093847,53140348,2.78
"954",6878443794,98036699,1.28
"955",1445552463,51721591,1.68
"956",6835585506,62815744,3.47
"957",6872703787,27730021,0.4
"958",1446213718,1151985,4.28
"959",6804637788,44657862,2.08
"960",1445862866,3376986,0.28
"961",6810566951,61772447,0.75
"962",6870803337,3412751,0.42
"963",1445979846,52348194,1.58
"964",1446202046,64365360,5.22
"965",6842332889,88623156,44.55
"966",6810659283,73448185,4.17
"967",6856076006,54195336,0.67
"968",1446489313,51704675,0.15
"969",1445539988,29755431,2.28
"970",6804663938,13194258,15.92
"971",6806117836,45696,2.78
"972",1445540634,43551827,2.07
"973",6808805051,17692100,30.68
"974",6801406593,12830160,1.53
"975",1446249836,81995328,13.72
"976",6832724310,53657075,0.25
"977",1445687910,54447591,0.3
"978",6884508710,92065369,1.05
"979",6861357683,23504950,4.5
"980",6858441808,78478690,21.05
"981",6868443489,63530653,43.02
"982",1445522893,17703818,20.07
"983",1445551902,51357275,9.78
"984",6876364997,65625219,14.42
"985",6815675964,8947285,12.02
"986",6872827156,7328501,4.03
"987",6868433981,40209772,2.75
"988",6839422305,11028778,38.4
"989",1446143690,87256111,81.25
"990",1445853390,94371136,3.37
"991",1445558018,80670278,13.03
"992",1445508927,40096321,5
"993",1445739865,82003613,117.42
"994",6813889811,82979870,7.22
"995",1445644239,417,30.48
"996",6845601346,58623343,19.12
"997",1445534777,79264057,5.25
"998",1445544929,43972807,15.53
"999",6884659646,16544789,13.85
"1000",6804637788,97741099,1.17
"1001",6876635327,57279437,1.18
"1002",6804606879,87144447,0.6
"1003",6880621314,64889641,0.7
"1004",1445532998,61453570,3.33
"1005",6817241324,80520055,16.05
"1006",1445494480,46160704,16.53
"1007",6802436509,94487326,1.88
"1008",6892655908,80625374,260.57
"1009",6878549412,69250132,1.15
"1010",6858983888,16554301,23.65
"1011",6893272038,53215674,27.93
"1012",1449543355,29745661,1.12
"1013",6844445750,34350893,0.9
"1014",6840879248,46614532,0.42
"1015",6876278642,98605555,1.87
"1016",6884588421,54665,0.43
"1017",6820591926,84345096,18.32
"1018",1445753900,49896150,0.15
"1019",6891360585,51345929,3.87
"1020",1445482360,11020370,2.37
"1021",6877354775,89274993,14.42
"1022",6876363859,60165779,2.02
"1023",6841095356,52194010,1.28
"1024",1445525065,46171628,1.07
"1025",1445709255,96837257,0.67
"1026",1445513831,92524333,11.3
"1027",6878756379,44372344,1.5
"1028",6823028564,3350378,3.6
"1029",6894439927,84193711,19.73
"1030",6884863728,96839790,4.42
"1031",1445955569,68253340,5.12
"1032",6850578051,96198259,2.15
"1033",6870758817,217168515,29.7
"1034",6876836860,27524048,9.58
"1035",1446078532,59474728,21.47
"1036",6819904826,29764216,8.1
"1037",6835164370,64902803,4.82
"1038",1445977918,81378396,13.95
"1039",6858009167,73341806,38.42
"1040",1445603884,57289504,0.12
"1041",6884321755,57586112,19.53
"1042",1445527997,72818341,1.08
"1043",6868661250,34224903,3.83
"1044",1446323903,43994262,19.15
"1045",1445524860,45692271,76.88
"1046",1445735235,40095372,1.25
"1047",1445504761,57791826,4.83
"1048",6802268719,45689082,1.45
"1049",1446228357,96199487,28.22
"1050",6810982850,34435764,1.6
"1051",6885841982,48044752,20.55
"1052",6802829680,61570545,4.97
"1053",6863770308,57391344,6.12
"1054",6879620931,45672373,38.05
"1055",6812557316,46173818,78.63
"1056",1445536182,45524588,2.07
"1057",6806735541,96173927,0.25
"1058",1446730647,54213800,24.72
"1059",1449610328,46038443,12.15
"1060",6894821386,6421098,22.65
"1061",6811759256,27745057,48.67
"1062",6893918333,20300397,15.27
"1063",6840144536,50633552,17.92
"1064",6863934940,68714049,1.22
"1065",1445507674,29774368,0.77
"1066",1446238466,79209783,0.53
"1067",1446285534,40386371,0.32
"1068",1446236234,96179233,1.13
"1069",6804611325,98066711,0.92
"1070",1445534959,16537849,1.57
"1071",1445524856,42776644,13.62
"1072",6879615966,61540413,2.53
"1073",6863665823,96981955,18.62
"1074",1446251946,1731924633390,0.92
"1075",6876355360,35946847,0.77
"1076",1445912936,96812854,0.72
"1077",6885154620,4675717,0.8
"1078",1445851083,80221972,2.53
"1079",6884247474,97355102,0.18
"1080",6810667509,78196101,0.88
"1081",1445801160,57287598,0.27
"1082",1446688194,73481303,3.77
"1083",6836950228,85289976,0.77
"1084",6874961053,70825449,2.68
"1085",1446575056,39022999,1.95
"1086",6811905168,1983443,1.05
"1087",1445556088,63536526,7.1
"1088",1446155421,47522927,0.53
"1089",1446093932,55057182,0.3
"1090",6846518420,51329068,7.58
"1091",6883598101,96176817,1.03
"1092",1446040284,51737266,1.03
"1093",1446213431,37932425,0.18
"1094",6889208290,96179319,1.7
"1095",6834023241,56732267,0.58
"1096",6804636302,94488209,1
"1097",6852202066,59399152,17
"1098",1446523824,1353373515167,5.25
"1099",6878263462,57790054,0.5
"1100",6804603519,65623080,0.25
"1101",1446345716,65237580,8.87
"1102",6868306753,217195284,15.37
"1103",1445554723,17696297,1.17
"1104",1446083115,27758682,12.2
"1105",6859971012,43982460,13.35
"1106",6848666063,46172513,30.35
"1107",6868879209,40086495,1.57
"1108",6813683656,41261421,12.92
"1109",1445854509,29742673,3.15
"1110",6892133029,96175220,0.42
"1111",6827787579,13513219,62.75
"1112",1445544576,64742546,1.07
"1113",6844425926,55821951,3.68
"1114",1445530069,63600823,5.85
"1115",1446122585,45116294,11.15
"1116",6884320752,8947947,15.45
"1117",6861923628,40045399,2.05
"1118",6804609046,26156288,0.72
"1119",1445538132,65218052,1.43
"1120",1446432721,96190064,1.72
"1121",1445508512,90340718,18.43
"1122",6861018343,98038633,6.92
"1123",6894090316,82132767,1.65
"1124",1445555995,57474989,1.9
"1125",6893308907,85527613,28.08
"1126",1445518250,21,15.17
"1127",1445646924,45664629,3.3
"1128",6870638275,34191310,5.57
"1129",1446124092,98037787,25.35
"1130",1449547746,99060923,1.57
"1131",1449547795,66110104,0.52
"1132",6864246404,45476367,9.03
"1133",6859313591,25807491,12.8
"1134",1445696116,73498485,4.75
"1135",6859346975,91154873,18.65
"1136",6804745756,50958774,18.38
"1137",1446512679,35321003,3.78
"1138",1445554201,34348294,1.18
"1139",1449705667,13535511,1.23
"1140",6841190272,95741125,74.9
"1141",6844329955,54253113,0.35
"1142",1445603194,94485788,1.07
"1143",1445511794,52756535,0.7
"1144",6889310117,65240496,52.42
"1145",1446414504,96644049,0.97
"1146",1445520505,35310829,4.92
"1147",1445669411,82000217,0.33
"1148",1445516986,85520728,2.77
"1149",6860399832,76558191,1.37
"1150",6862196698,3346089,2.02
"1151",1446596873,11034055,1.78
"1152",6828180294,65242445,24.53
"1153",6888084101,85530400,1.48
"1154",6801933338,497229253,8.07
"1155",6883091307,11054631,1.93
"1156",6876251613,8723397,0.68
"1157",1446164911,94709271,11.88
"1158",6845084201,70815774,48.1
"1159",6804636846,27531829,0.22
"1160",6884253058,7534534,2.2
"1161",6845067394,86341700,5.95
"1162",6807270511,65218503,3.85
"1163",6840941952,55083812746,1.45
"1164",6836846585,43985451,24.3
"1165",6893236195,96968245,32.22
"1166",1445715323,36666350,0.13
"1167",6877353422,71376444,1.02
"1168",6806498581,341166,2.38
"1169",6845012710,73470510,0.33
"1170",6815111529,45847164,9.9
"1171",6841720440,45009989,0.62
"1172",1445926144,35308058,0.95
"1173",1445551742,1747182,1.3
"1174",1445594163,96173686,0.62
"1175",1446540256,46253499,4.02
"1176",1446191758,25753488,0.78
"1177",1445488983,65620497,6.13
"1178",6838522132,29136670,0.33
"1179",6804605876,45689764,0.45
"1180",1446383926,2101414,2.15
"1181",1445979690,417,3.23
"1182",6849185537,29786179,5.07
"1183",6893234246,87168913,5.78
"1184",1445560384,3382458,37.92
"1185",6826004188,55614474,46.62
"1186",6891576304,42033,0.45
"1187",1445667112,96850167,2.22
"1188",1446591986,96173529,30.88
"1189",6820362195,46181010,3.32
"1190",6809365191,63536246,25.12
"1191",6801345911,51338166,28.47
"1192",1445646924,96199148,32.28
"1193",1445545582,90608230,1.25
"1194",6839888652,98613169,10.37
"1195",1446137935,98045914,25.63
"1196",6865600952,73455362,16.28
"1197",1446414970,72823346,1.93
"1198",6884290481,59983706,1.08
"1199",6868572203,91979774,3.67
"1200",6839279334,71863324,83.22
"1201",6819769821,95967587,0.78
"1202",1445492863,44578281,1.78
"1203",1445556902,58622352,2.85
"1204",1445550266,80546705,35.4
"1205",6862323906,80679942,5.08
"1206",1446168580,45544218,0.28
"1207",1446167843,84795,2.98
"1208",6801047197,61750213,1.48
"1209",1445553567,94244294,1.13
"1210",6892137602,93994360,0.8
"1211",6853646979,9759164,0.28
"1212",6822924347,89827035,37.52
"1213",6860554963,83433522,1.6
"1214",6882393013,57342121,0.38
"1215",1445562534,122429787,2.17
"1216",6804637788,6671567,0.22
"1217",6893162856,6180297,94.42
"1218",6858519216,42451589,2.2
"1219",1445538580,57399381,2.65
"1220",6874446152,53638652,2.52
"1221",6848088269,13643,0.55
"1222",6885334322,54383673,3.98
"1223",6806292382,51449780,10.87
"1224",6884315475,40592965,4.33
"1225",1445928140,57377333,1.12
"1226",6825896092,55803211,0.48
"1227",6842005197,18689003,1
"1228",6870271563,55084144202,5.22
"1229",6868344859,1540800,42.13
"1230",1445726963,59562513,1.88
"1231",6825417001,59349,0.65
"1232",6845945521,51354013,0.53
"1233",6804607507,65214912,0.47
"1234",6880421940,82026841,0.53
"1235",6855367560,40190871,0.58
"1236",1449510263,90610284,2.8
"1237",1446302163,8953641,1.12
"1238",1445640030,79240425,4.2
"1239",6877057667,6327362,230.5
"1240",1445488302,63506701,286.63
"1241",1446485582,1353543877448,14.6
"1242",6804608527,62534480,0.62
"1243",6862727011,1,0.88
"1244",6872987499,87255880,0.32
"1245",6846518420,65625674,0.2
"1246",1445525200,31671345,20.78
"1247",1445520695,96190476,30.3
"1248",6852872160,89268481,4.35
"1249",6889881106,34140878,22.57
"1250",6893231294,37656838,21.8
"1251",1445848877,55813586,0.27
"1252",6848521890,45658004,1.67
"1253",6809809413,37939368,0.23
"1254",6870833431,96817998,12.88
"1255",1445529979,16549103,2.38
"1256",1446098557,62514760,3.1
"1257",6822626754,39439604,1.93
"1258",6863602641,16537054,0.7
"1259",6850960929,57820513,2.73
"1260",6804611906,10555048,0.63
"1261",1445658863,77533145,21.73
"1262",1445690782,51725249,12.55
"1263",6884259458,44706190,4.28
"1264",6888439017,61222123,5.77
"1265",6806705792,70819009,62.38
"1266",1446152465,57138077,7.45
"1267",6841057756,54453975,0.55
"1268",6817755489,17236373499126,6.75
"1269",6822962632,62039424,1.93
"1270",1445502140,88054279,60.48
"1271",6802633401,30760042,37.97
"1272",6831798381,85525838,4.28
"1273",6804608527,45686889,2.63
"1274",6827061820,35323741,3.13
"1275",6831524758,94487902,1.4
"1276",6854344580,17987269,1.02
"1277",6862829999,58284450,2.27
"1278",6878724341,47575728,2.12
"1279",6801439347,46175516,1.08
"1280",1445695935,4502858,2.48
"1281",6890284529,2271950,28.07
"1282",1446345176,10031075,0.8
"1283",6812777764,35126128,0.27
"1284",6844163497,79114444,9.4
"1285",1445593565,94486178,5.22
"1286",6875482740,80670135,4.9
"1287",6823749716,55598000,0.78
"1288",1445490745,34190734,22.47
"1289",6820805400,55083812746,2.5
"1290",6804605876,85508529,0.43
"1291",1445559030,9771177,48.33
"1292",1445716542,57789631,2.93
"1293",6861019356,72364395,1.4
"1294",1445738563,51723808,31
"1295",6845721900,43986003,5.83
"1296",1446535596,96196652,5.25
"1297",6880055324,62507548,2.58
"1298",1445700991,35668476,2.05
"1299",1449630662,65613701,27.77
"1300",6869141413,45682939,4.58
"1301",6802890186,63602076,91.77
"1302",6879100635,70849056,64.13
"1303",6859255679,11028337,5.73
"1304",6864241978,43996001,1.07
"1305",6854844173,65622601,25.25
"1306",1446526666,11029080,3.2
"1307",6869383351,15191610,4.17
"1308",1446207036,74265907,2.4
"1309",1445843038,16780491,2.73
"1310",6836841993,44466309,2.58
"1311",6802104454,4276354,1.33
"1312",1445755063,1729500057849,13.32
"1313",6871738084,92634296,2.32
"1314",1446216200,96839197,1.75
"1315",6861616986,71785848,31.57
"1316",6855494343,62791499,1.83
"1317",6819525805,62844545,5.6
"1318",6816567215,20503811,1.57
"1319",6840051951,56123413,23.65
"1320",6802156964,96816695,8.32
"1321",6860364250,12848224,18.92
"1322",1445507960,55817347,1.97
"1323",1446248221,69157604,4.17
"1324",6815352353,96205437,5.72
"1325",1445491745,68725926,12.8
"1326",6867191115,71796656,8.07
"1327",1445559089,61261110,20.48
"1328",1445704613,45541544,6.52
"1329",1445525054,54200853,1.42
"1330",6854256920,6407653,10.7
"1331",6856909948,6856549,26.72
"1332",1445515044,37996192,2.38
"1333",6845114053,71358661,12.23
"1334",6801008218,51699023,1.17
"1335",6874665539,93314418,61.4
"1336",6852865244,17708522,3.55
"1337",1446735355,34345728,2.48
"1338",6884376513,928338117,93.83
"1339",6884289952,450,15.88
"1340",6829980898,7502202,0.93
"1341",6871781605,85339887,0.92
"1342",6863240517,20218339,1.08
"1343",6824612500,61315787,0.42
"1344",6868408521,183717376,1.45
"1345",1445783791,43998350,1.78
"1346",1445848988,55011184,37.92
"1347",1445784212,56708,1.63
"1348",6804605239,43554723,1.97
"1349",6868401636,82001283,0.5
"1350",1445912415,97287,2.92
"1351",1445689103,59913343,0.28
"1352",6894656413,56172193,9.08
"1353",1445516589,38945444,7.72
"1354",6865024199,96913216,1.55
"1355",1445551990,98069315,1.2
"1356",1446552956,87689199,0.97
"1357",1449495416,81988567,0.58
"1358",6887345231,68466060,1.78
"1359",1446066382,40305975,2.63
"1360",6820980705,26163025,1.78
"1361",1445816633,40095980,5.87
"1362",6846323954,53034160,0.75
"1363",6845892481,81145049,1.1
"1364",6894614705,46218528,0.22
"1365",1446008246,70819075,1.43
"1366",1446571296,1747619,0.47
"1367",6875490519,44391099,0.32
"1368",6843786691,65083158,0.93
"1369",6843861308,57815053,1
"1370",1446723072,51709293,0.77
"1371",1445520935,46161886,9.72
"1372",1446266463,59368561,67.45
"1373",6868163125,97442486,48.5
"1374",1446249854,63548638,1.1
"1375",6823811821,497653968,0.47
"1376",6863197391,94902244,0.27
"1377",6843980791,57417749,5.22
"1378",1446480041,1234039,6.4
"1379",6867103808,71194972,5.17
"1380",6868359871,9182679,0.82
"1381",1445699421,56141202,1.88
"1382",6881346499,31530178,2.13
"1383",1445507593,67153,0.97
"1384",1446234352,43555401,0.92
"1385",1446157643,8823,2.52
"1386",6858151412,24155807,8.08
"1387",1445592935,96204144,1976.3
"1388",6808365714,52192773,3.98
"1389",6806292382,96810932,2.12
"1390",6884334618,57261685,0.58
"1391",1446043280,32762,2
"1392",6889622185,31784170,7.87
"1393",6810895999,96819078,0.62
"1394",6878065505,62503385,12.07
"1395",1445929405,12843336,0.17
"1396",6804593637,95647679,2.92
"1397",6881087496,46224098,22.2
"1398",1446602088,96824911,3.13
"1399",1445551062,21069824,77.4
"1400",1445619515,12845265,7.28
"1401",6814807866,95831,1.4
"1402",6865166474,64921891,45.25
"1403",6800920098,96199706,73.63
"1404",6817088479,57501972,37.2
"1405",6824094197,93277569,24.82
"1406",1446703442,94691173,6.97
"1407",6884415861,96201883,34.43
"1408",6817107667,27737483,0.93
"1409",6805658670,63513479,73.6
"1410",1445689512,84345127,22.13
"1411",1445548190,62198349,6.95
"1412",6871360756,9160143,68.32
"1413",6879362094,26153701,8.63
"1414",6845595385,6366392,37.05
"1415",1445743632,74,0.12
"1416",1445526739,20213918,2.47
"1417",1445562181,89717688,15.07
"1418",1445524832,37933623,3.52
"1419",1445515819,96164311,64.28
"1420",6884882015,53637694,35.97
"1421",6882873611,79293111,5.43
"1422",6884884246,26148136,5.32
"1423",1445775995,87186091,4.85
"1424",6835720484,27750019,11.82
"1425",1446174177,98051323,7.13
"1426",6828493777,77551224,3.25
"1427",6804598949,62537776,1.35
"1428",6881524131,73482918,13.17
"1429",1445543760,61552021,11.28
"1430",1445523861,80619274,8.27
"1431",1445709898,96166165,12.93
"1432",6857599956,54709776,89.78
"1433",1445561344,46198609,2.78
"1434",1445559512,122307219,2
"1435",1446095977,84352506,1.22
"1436",6861924896,761750499,34.97
"1437",1446722774,45644844,6.02
"1438",6852324453,93322227,14.32
"1439",1445495986,45644867,42.77
"1440",6876508250,30538676,0.77
"1441",6864491161,73069855,0.87
"1442",1445825032,98717988,16.03
"1443",1445546956,7625554,1.68
